om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
713767,2022,02,03,2022-02-03,15:38:00,3,AL,01,0,52.0000,0,0,0,0,31.5467,-87.8930,31.5467,-87.8930,0,0,0,0,0,25,0,0,0,EG
713768,2022,02,03,2022-02-03,17:10:00,3,AL,01,0,52.0000,0,0,0,0,31.7089,-86.7314,31.7089,-86.7314,0,0,0,0,0,13,0,0,0,EG
713769,2022,02,03,2022-02-03,17:12:00,3,AL,01,0,52.0000,0,0,0,0,31.6500,-86.7800,31.6500,-86.7800,0,0,0,0,0,13,0,0,0,EG
713770,2022,02,03,2022-02-03,17:20:00,3,AL,01,0,52.0000,0,0,0,0,31.6500,-86.7800,31.6500,-86.7800,0,0,0,0,0,13,0,0,0,EG
713771,2022,02,03,2022-02-03,17:23:00,3,AL,01,0,50.0000,0,0,0,0,32.6160,-85.9900,32.6160,-85.9900,0,0,0,0,0,51,0,0,0,EG
713772,2022,02,16,2022-02-16,20:36:00,3,TX,48,0,58.0000,0,0,0,0,32.3200,-102.5158,32.3200,-102.5158,0,0,0,0,0,3,0,0,0,MG
713773,2022,02,16,2022-02-16,20:56:00,3,TX,48,0,53.0000,0,0,0,0,31.6353,-101.6300,31.6353,-101.6300,0,0,0,0,0,383,0,0,0,MG
713774,2022,02,16,2022-02-16,21:16:00,3,TX,48,0,52.0000,0,0,0,0,32.3111,-102.0016,32.3111,-102.0016,0,0,0,0,0,317,0,0,0,MG
713775,2022,02,17,2022-02-17,02:19:00,3,TX,48,0,51.0000,0,0,0,0,33.1004,-97.4498,33.1004,-97.4498,0,0,0,0,0,497,0,0,0,MG
713776,2022,02,17,2022-02-17,06:32:00,3,OK,40,0,65.0000,0,0,125000,0,35.3744,-94.8054,35.3744,-94.8054,0,0,0,0,0,135,0,0,0,EG
713777,2022,02,17,2022-02-17,11:45:00,3,LA,22,0,50.0000,0,0,1000,0,32.4100,-91.1800,32.4100,-91.1800,0,0,0,0,0,65,0,0,0,EG
713778,2022,02,17,2022-02-17,12:53:00,3,MS,28,0,52.0000,0,0,5000,0,33.0600,-90.0900,33.1300,-90.0700,0,0,0,0,0,51,0,0,0,EG
713779,2022,02,17,2022-02-17,13:00:00,3,MS,28,0,50.0000,0,0,2000,0,33.0600,-90.0300,33.0600,-90.0300,0,0,0,0,0,51,0,0,0,EG
713780,2022,02,17,2022-02-17,13:10:00,3,MS,28,0,50.0000,0,0,1000,0,32.3600,-90.4300,32.3600,-90.4300,0,0,0,0,0,49,0,0,0,EG
713781,2022,02,17,2022-02-17,13:32:00,3,TN,47,0,50.0000,0,0,10000,0,35.5900,-89.2500,35.5900,-89.2500,0,0,0,0,0,75,0,0,0,EG
713782,2022,02,17,2022-02-17,13:46:00,3,MS,28,0,52.0000,0,0,2000,0,32.6100,-90.0300,32.6100,-90.0300,0,0,0,0,0,89,0,0,0,EG
713783,2022,02,17,2022-02-17,13:49:00,3,TN,47,0,50.0000,0,0,6000,0,35.0460,-89.5435,35.0460,-89.5435,0,0,0,0,0,47,0,0,0,EG
713784,2022,02,17,2022-02-17,13:52:00,3,MS,28,0,50.0000,0,0,3000,0,32.7800,-89.9000,32.7800,-89.9000,0,0,0,0,0,89,0,0,0,EG
713785,2022,02,17,2022-02-17,13:56:00,3,MS,28,0,50.0000,0,0,3000,0,32.6500,-89.9100,32.6500,-89.9100,0,0,0,0,0,89,0,0,0,EG
713786,2022,02,17,2022-02-17,14:11:00,3,TN,47,0,50.0000,0,0,3000,0,35.0500,-89.2300,35.0500,-89.2300,0,0,0,0,0,47,0,0,0,EG
713787,2022,02,17,2022-02-17,14:12:00,3,TN,47,0,50.0000,0,0,6000,0,35.2600,-89.0000,35.2600,-89.0000,0,0,0,0,0,69,0,0,0,EG
713788,2022,02,17,2022-02-17,14:30:00,3,MS,28,0,50.0000,0,0,1000,0,33.2500,-89.2400,33.2500,-89.2400,0,0,0,0,0,19,0,0,0,EG
713789,2022,02,17,2022-02-17,14:40:00,3,MS,28,0,50.0000,0,0,1000,0,33.1100,-89.1600,33.1100,-89.1600,0,0,0,0,0,159,0,0,0,EG
713790,2022,02,17,2022-02-17,16:34:00,3,KY,21,0,52.0000,0,0,0,0,37.1103,-86.1479,37.1103,-86.1479,0,0,0,0,0,61,0,0,0,EG
713791,2022,02,17,2022-02-17,16:45:00,3,MS,28,0,50.0000,0,0,3000,0,32.4900,-90.1000,32.4900,-90.1000,0,0,0,0,0,89,0,0,0,EG
713792,2022,02,17,2022-02-17,16:55:00,3,TN,47,0,50.0000,0,0,1000,0,35.5208,-86.6116,35.5208,-86.6116,0,0,0,0,0,3,0,0,0,EG
713793,2022,02,17,2022-02-17,17:00:00,3,MS,28,0,48.0000,2,0,10000,0,33.1054,-88.5609,33.1054,-88.5609,0,0,0,0,0,103,0,0,0,EG
713794,2022,02,17,2022-02-17,17:05:00,3,TN,47,0,50.0000,0,0,0,0,35.5700,-86.4500,35.5700,-86.4500,0,0,0,0,0,3,0,0,0,MG
713795,2022,02,17,2022-02-17,17:05:00,3,KY,21,0,51.0000,0,0,0,0,37.5738,-85.2586,37.5738,-85.2586,0,0,0,0,0,155,0,0,0,EG
713796,2022,02,17,2022-02-17,17:12:00,3,KY,21,0,53.0000,0,0,0,0,36.6715,-85.7308,36.6715,-85.7308,0,0,0,0,0,171,0,0,0,EG
713797,2022,02,17,2022-02-17,17:31:00,3,KY,21,0,51.0000,0,0,0,0,37.6312,-84.8775,37.6312,-84.8775,0,0,0,0,0,21,0,0,0,EG
713798,2022,02,17,2022-02-17,18:00:00,3,AL,01,0,52.0000,0,0,5000,0,34.8200,-86.1100,34.8200,-86.1100,0,0,0,0,0,71,0,0,0,EG
713799,2022,02,17,2022-02-17,18:14:00,3,KY,21,0,60.0000,0,0,0,0,37.7621,-84.2883,37.7621,-84.2883,0,0,0,0,0,151,0,0,0,EG
713800,2022,02,17,2022-02-17,18:24:00,3,KY,21,0,50.0000,0,0,0,1000,37.8300,-83.9200,37.8300,-83.9200,0,0,0,0,0,197,0,0,0,EG
713801,2022,02,17,2022-02-17,18:24:00,3,KY,21,0,50.0000,0,0,1000,0,37.7022,-84.0369,37.7022,-84.0369,0,0,0,0,0,65,0,0,0,EG
713802,2022,02,17,2022-02-17,18:30:00,3,KY,21,0,50.0000,0,0,0,1000,37.8426,-83.7987,37.8426,-83.7987,0,0,0,0,0,197,0,0,0,EG
713803,2022,02,17,2022-02-17,18:30:00,3,KY,21,0,50.0000,0,0,0,1000,37.7877,-83.6921,37.7877,-83.6921,0,0,0,0,0,197,0,0,0,EG
713804,2022,02,17,2022-02-17,18:38:00,3,KY,21,0,50.0000,0,0,0,1000,37.7151,-83.9684,37.7151,-83.9684,0,0,0,0,0,65,0,0,0,EG
713805,2022,02,17,2022-02-17,19:30:00,3,MS,28,0,50.0000,0,0,2000,0,32.0400,-88.7300,32.0400,-88.7300,0,0,0,0,0,23,0,0,0,EG
713806,2022,02,17,2022-02-17,19:35:00,3,AL,01,0,53.0000,0,0,0,0,33.2400,-86.7000,33.2400,-86.7000,0,0,0,0,0,117,0,0,0,MG
713807,2022,02,17,2022-02-17,19:40:00,3,GA,13,0,35.0000,0,0,1000,0,34.3700,-84.9700,34.3700,-84.9700,0,0,0,0,0,15,0,0,0,EG
713808,2022,02,17,2022-02-17,19:58:00,3,GA,13,0,52.0000,0,0,0,0,34.5000,-84.5700,34.5000,-84.5700,0,0,0,0,0,227,0,0,0,EG
713809,2022,02,17,2022-02-17,20:04:00,3,GA,13,0,39.0000,0,0,1000,0,34.3300,-84.7100,34.3300,-84.7100,0,0,0,0,0,15,0,0,0,EG
713810,2022,02,17,2022-02-17,20:22:00,3,GA,13,0,35.0000,0,0,1000,0,34.1000,-84.9900,34.1000,-84.9900,0,0,0,0,0,15,0,0,0,EG
713811,2022,02,17,2022-02-17,20:25:00,3,GA,13,0,43.0000,0,0,1000,0,34.2100,-84.6600,34.2100,-84.6600,0,0,0,0,0,15,0,0,0,EG
713812,2022,02,17,2022-02-17,20:33:00,3,GA,13,0,39.0000,0,0,1000,0,34.1000,-84.7700,34.1000,-84.7700,0,0,0,0,0,15,0,0,0,EG
713813,2022,02,17,2022-02-17,22:11:00,3,SC,45,0,56.0000,0,0,0,0,34.6700,-82.8800,34.6700,-82.8800,0,0,0,0,0,73,0,0,0,MG
713814,2022,02,17,2022-02-17,22:22:00,3,SC,45,0,50.0000,0,0,0,0,34.8100,-82.6500,34.8100,-82.6500,0,0,0,0,0,77,0,0,0,EG
713815,2022,02,18,2022-02-18,04:30:00,3,PA,42,0,50.0000,0,0,0,0,39.9900,-75.6000,39.9900,-75.6000,0,0,0,0,0,29,0,0,0,EG
713816,2022,02,18,2022-02-18,04:45:00,3,NJ,34,0,50.0000,0,0,0,0,40.3700,-74.9300,40.3700,-74.9300,0,0,0,0,0,19,0,0,0,EG
713817,2022,02,18,2022-02-18,04:45:00,3,DE,10,0,50.0000,0,0,0,0,39.6800,-75.7600,39.6800,-75.7600,0,0,0,0,0,3,0,0,0,EG
713818,2022,02,18,2022-02-18,04:50:00,3,NJ,34,0,50.0000,0,0,0,0,40.8615,-74.5806,40.8615,-74.5806,0,0,0,0,0,27,0,0,0,EG
713819,2022,02,18,2022-02-18,05:00:00,3,NJ,34,0,50.0000,0,0,0,0,40.6200,-74.4900,40.6200,-74.4900,0,0,0,0,0,35,0,0,0,EG
713820,2022,02,18,2022-02-18,05:05:00,3,PA,42,0,50.0000,0,0,0,0,39.9700,-75.2900,39.9700,-75.2900,0,0,0,0,0,45,0,0,0,EG
713821,2022,02,18,2022-02-18,05:15:00,3,NJ,34,0,50.0000,0,0,0,0,40.0200,-74.8700,40.0200,-74.8700,0,0,0,0,0,5,0,0,0,EG
713822,2022,02,18,2022-02-18,05:18:00,3,NJ,34,0,50.0000,0,0,0,0,39.9400,-74.8900,39.9400,-74.8900,0,0,0,0,0,5,0,0,0,EG
713823,2022,02,18,2022-02-18,05:20:00,3,NJ,34,0,50.0000,0,0,0,0,40.1500,-74.7100,40.1500,-74.7100,0,0,0,0,0,5,0,0,0,EG
713824,2022,02,18,2022-02-18,05:20:00,3,NJ,34,0,50.0000,0,0,0,0,39.8400,-74.9600,39.8400,-74.9600,0,0,0,0,0,7,0,0,0,EG
713825,2022,02,18,2022-02-18,05:23:00,3,NJ,34,0,57.0000,0,0,0,0,40.6853,-74.1732,40.6853,-74.1732,0,0,0,0,0,39,0,0,0,MG
713826,2022,02,18,2022-02-18,05:40:00,3,NY,36,0,50.0000,0,0,0,0,40.6500,-73.9300,40.6500,-73.9300,0,0,0,0,0,47,0,0,0,MG
713827,2022,02,18,2022-02-18,05:45:00,3,NJ,34,0,50.0000,0,0,0,0,39.6700,-74.8000,39.6700,-74.8000,0,0,0,0,0,1,0,0,0,EG
713828,2022,02,18,2022-02-18,06:10:00,3,NY,36,0,56.0000,0,0,0,0,40.6595,-73.4001,40.6595,-73.4001,0,0,0,0,0,103,0,0,0,MG
713829,2022,02,18,2022-02-18,06:20:00,3,NY,36,0,50.0000,0,0,500,0,40.8500,-73.1000,40.8500,-73.1000,0,0,0,0,0,103,0,0,0,EG
713830,2022,02,19,2022-02-19,20:55:00,3,MT,30,0,51.0000,0,0,0,0,48.3611,-107.9102,48.3611,-107.9102,0,0,0,0,0,71,0,0,0,MG
713831,2022,02,19,2022-02-19,21:19:00,3,MT,30,0,56.0000,0,0,0,0,47.9809,-108.3104,47.9809,-108.3104,0,0,0,0,0,71,0,0,0,MG
713832,2022,02,19,2022-02-19,21:53:00,3,MT,30,0,50.0000,0,0,0,0,48.2134,-106.6217,48.2134,-106.6217,0,0,0,0,0,105,0,0,0,MG
713833,2022,02,19,2022-02-19,23:32:00,3,MT,30,0,52.0000,0,0,0,0,48.0745,-108.1500,48.0745,-108.1500,0,0,0,0,0,71,0,0,0,MG
713834,2022,02,19,2022-02-19,23:45:00,3,MT,30,0,52.0000,0,0,0,0,47.9809,-108.3104,47.9809,-108.3104,0,0,0,0,0,71,0,0,0,MG
713835,2022,02,19,2022-02-19,23:53:00,3,MT,30,0,50.0000,0,0,0,0,48.2134,-106.6217,48.2134,-106.6217,0,0,0,0,0,105,0,0,0,MG
713836,2022,02,21,2022-02-21,20:05:00,3,TX,48,0,56.0000,0,0,0,0,33.1338,-97.6225,33.1338,-97.6225,0,0,0,0,0,497,0,0,0,EG
713837,2022,02,21,2022-02-21,20:31:00,3,TX,48,0,50.0000,0,0,0,0,32.7800,-98.0700,32.7800,-98.0700,0,0,0,0,0,363,0,0,0,MG
713838,2022,02,22,2022-02-22,02:55:00,3,AR,05,0,61.0000,0,0,0,0,35.0500,-93.3900,35.0500,-93.3900,0,0,0,0,0,149,0,0,0,EG
713839,2022,02,22,2022-02-22,03:02:00,3,AR,05,0,61.0000,0,0,40000,0,35.4700,-92.9800,35.4700,-92.9800,0,0,0,0,0,115,0,0,0,EG
713840,2022,02,22,2022-02-22,03:03:00,3,AR,05,0,61.0000,0,0,0,0,35.2700,-93.1400,35.2700,-93.1400,0,0,0,0,0,115,0,0,0,EG
713841,2022,02,22,2022-02-22,03:05:00,3,AR,05,0,52.0000,0,0,0,0,35.3000,-93.1400,35.3000,-93.1400,0,0,0,0,0,115,0,0,0,EG
713842,2022,02,22,2022-02-22,03:34:00,3,AR,05,0,52.0000,0,0,0,0,35.5800,-92.4500,35.5800,-92.4500,0,0,0,0,0,141,0,0,0,EG
713843,2022,02,22,2022-02-22,03:45:00,3,AR,05,0,52.0000,0,0,0,0,35.6100,-92.2700,35.6100,-92.2700,0,0,0,0,0,141,0,0,0,EG
713844,2022,02,22,2022-02-22,03:50:00,3,AR,05,0,52.0000,0,0,0,0,35.6900,-92.1100,35.6900,-92.1100,0,0,0,0,0,23,0,0,0,EG
713845,2022,02,22,2022-02-22,04:13:00,3,AR,05,0,61.0000,0,0,0,0,35.7700,-91.6200,35.7700,-91.6200,0,0,0,0,0,63,0,0,0,EG
713846,2022,02,22,2022-02-22,04:30:00,3,AR,05,0,70.0000,0,0,75000,0,36.2600,-90.9700,36.2600,-90.9700,0,0,0,0,0,121,0,0,0,EG
713847,2022,02,22,2022-02-22,04:30:00,3,AR,05,0,61.0000,0,0,40000,0,36.3300,-90.8100,36.3300,-90.8100,0,0,0,0,0,121,0,0,0,EG
713848,2022,02,22,2022-02-22,04:35:00,3,AR,05,0,70.0000,0,0,80000,0,36.4200,-90.9000,36.4200,-90.9000,0,0,0,0,0,121,0,0,0,EG
713849,2022,02,22,2022-02-22,04:57:00,3,AR,05,0,61.0000,0,0,25000,0,35.9800,-90.8600,35.9800,-90.8600,0,0,0,0,0,75,0,0,0,EG
713850,2022,02,22,2022-02-22,04:58:00,3,AR,05,0,35.0000,0,0,40000,0,35.9800,-90.8600,35.9800,-90.8600,0,0,0,0,0,75,0,0,0,EG
713851,2022,02,22,2022-02-22,05:00:00,3,AR,05,0,50.0000,0,0,0,0,36.4409,-90.6309,36.4409,-90.6309,0,0,0,0,0,21,0,0,0,EG
713852,2022,02,22,2022-02-22,05:06:00,3,AR,05,0,50.0000,0,0,3000,0,36.1000,-90.6700,36.1000,-90.6700,0,0,0,0,0,55,0,0,0,EG
713853,2022,02,22,2022-02-22,05:12:00,3,MO,29,0,78.0000,0,0,130000,0,36.5423,-90.4168,36.5712,-90.3566,0,0,0,0,0,23,0,0,0,EG
713854,2022,02,22,2022-02-22,05:20:00,3,AR,05,0,50.0000,0,0,0,0,36.1868,-90.3928,36.1866,-90.3742,0,0,0,0,0,55,0,0,0,EG
713855,2022,02,22,2022-02-22,05:24:00,3,MO,29,0,50.0000,0,0,0,0,36.5217,-90.0668,36.5217,-90.0668,0,0,0,0,0,69,0,0,0,EG
713856,2022,02,22,2022-02-22,05:30:00,3,MO,29,0,52.0000,0,0,1000,0,36.6800,-90.0061,36.6800,-90.0061,0,0,0,0,0,207,0,0,0,EG
713857,2022,02,22,2022-02-22,05:31:00,3,MO,29,0,50.0000,0,0,0,0,36.5636,-89.9981,36.5636,-89.9981,0,0,0,0,0,69,0,0,0,EG
713858,2022,02,22,2022-02-22,05:32:00,3,MO,29,0,50.0000,0,0,0,0,36.5845,-89.9700,36.5845,-89.9700,0,0,0,0,0,69,0,0,0,EG
713859,2022,02,22,2022-02-22,05:54:00,3,MO,29,0,70.0000,0,0,120000,0,36.4800,-89.6500,36.4800,-89.6500,0,0,0,0,0,143,0,0,0,EG
713860,2022,02,22,2022-02-22,06:00:00,3,TN,47,0,50.0000,0,0,0,0,36.3800,-89.4800,36.3800,-89.4800,0,0,0,0,0,95,0,0,0,EG
713861,2022,02,22,2022-02-22,06:30:00,3,TN,47,0,50.0000,0,0,0,0,36.4523,-89.0443,36.4523,-89.0443,0,0,0,0,0,131,0,0,0,EG
713862,2022,02,22,2022-02-22,06:31:00,3,KY,21,0,61.0000,0,0,30000,0,36.5500,-89.0300,36.5500,-89.0300,0,0,0,0,0,75,0,0,0,EG
713863,2022,02,22,2022-02-22,06:32:00,3,KY,21,0,61.0000,0,0,15000,0,36.6000,-88.9600,36.6000,-88.9600,0,0,0,0,0,105,0,0,0,EG
713864,2022,02,22,2022-02-22,06:35:00,3,KY,21,0,50.0000,0,0,0,0,36.5700,-89.1440,36.5700,-89.1440,0,0,0,0,0,75,0,0,0,MG
713865,2022,02,22,2022-02-22,08:41:00,3,TN,47,0,50.0000,0,0,1000,0,36.3667,-87.3741,36.3667,-87.3741,0,0,0,0,0,125,0,0,0,EG
713866,2022,02,22,2022-02-22,08:46:00,3,TN,47,0,50.0000,0,0,1000,0,36.3817,-87.2483,36.3817,-87.2483,0,0,0,0,0,125,0,0,0,EG
713867,2022,02,22,2022-02-22,09:29:00,3,KY,21,0,78.0000,0,0,0,0,36.7499,-86.2003,36.7499,-86.2003,0,0,0,0,0,3,0,0,0,EG
713868,2022,02,22,2022-02-22,17:12:00,3,MS,28,0,50.0000,0,0,1000,0,32.1400,-90.2900,32.1400,-90.2900,0,0,0,0,0,49,0,0,0,EG
713869,2022,02,22,2022-02-22,17:54:00,3,MS,28,0,50.0000,0,0,3000,0,32.2800,-89.9200,32.2800,-89.9200,0,0,0,0,0,121,0,0,0,EG
713870,2022,02,22,2022-02-22,17:55:00,3,MS,28,0,55.0000,0,0,5000,0,32.2900,-89.9100,32.2900,-89.9100,0,0,0,0,0,121,0,0,0,EG
713871,2022,02,22,2022-02-22,18:15:00,3,MS,28,0,50.0000,0,0,20000,0,33.6949,-88.5994,33.6949,-88.5994,0,0,0,0,0,95,0,0,0,EG
713872,2022,02,22,2022-02-22,19:25:00,3,AL,01,0,43.0000,0,0,200,0,34.8800,-87.0600,34.8800,-87.0600,0,0,0,0,0,83,0,0,0,EG
713873,2022,02,22,2022-02-22,19:25:00,3,AL,01,0,43.0000,0,0,200,0,34.8800,-87.0600,34.8800,-87.0600,0,0,0,0,0,83,0,0,0,EG
713874,2022,02,22,2022-02-22,19:43:00,3,AL,01,0,43.0000,0,0,1000,0,34.8600,-87.3400,34.8600,-87.3400,0,0,0,0,0,77,0,0,0,EG
713875,2022,02,22,2022-02-22,19:43:00,3,AL,01,0,52.0000,0,0,1000,0,34.8300,-87.2900,34.8300,-87.2900,0,0,0,0,0,77,0,0,0,EG
713876,2022,02,22,2022-02-22,19:50:00,3,AL,01,0,52.0000,0,0,60000,0,34.8800,-87.0600,34.8800,-87.0600,0,0,0,0,0,83,0,0,0,EG
713877,2022,03,01,2022-03-01,12:51:00,3,FL,12,0,48.0000,0,0,10000,0,29.0381,-81.2957,29.0381,-81.2957,0,0,0,0,0,127,0,0,0,EG
713878,2022,03,04,2022-03-04,15:08:00,3,CO,08,0,50.0000,0,0,0,0,37.3000,-108.6300,37.3000,-108.6300,0,0,0,0,0,83,0,0,0,MG
713879,2022,03,04,2022-03-04,22:15:00,3,KS,20,0,56.0000,0,0,0,0,38.4700,-100.8800,38.4700,-100.8800,0,0,0,0,0,171,0,0,0,MG
713880,2022,03,05,2022-03-05,15:01:00,3,IA,19,0,61.0000,0,0,0,0,41.0100,-95.3900,41.0100,-95.3900,0,0,0,0,0,129,0,0,0,EG
713881,2022,03,05,2022-03-05,15:16:00,3,IA,19,0,61.0000,0,0,0,0,41.0100,-95.3900,41.0100,-95.3900,0,0,0,0,0,129,0,0,0,EG
713882,2022,03,05,2022-03-05,18:33:00,3,MO,29,0,52.0000,0,0,0,0,40.5000,-93.0100,40.5000,-93.0100,0,0,0,0,0,171,0,0,0,EG
713883,2022,03,05,2022-03-05,19:02:00,3,IA,19,0,50.0000,0,0,0,0,41.1700,-92.3300,41.1700,-92.3300,0,0,0,0,0,107,0,0,0,EG
713884,2022,03,05,2022-03-05,19:18:00,3,IA,19,0,61.0000,0,0,0,0,42.1500,-92.0300,42.1500,-92.0300,0,0,0,0,0,11,0,0,0,EG
713885,2022,03,05,2022-03-05,19:23:00,3,IA,19,0,52.0000,0,0,0,0,41.9200,-91.6100,41.9200,-91.6100,0,0,0,0,0,113,0,0,0,MG
713886,2022,03,05,2022-03-05,19:34:00,3,MO,29,0,52.0000,0,0,0,0,38.6200,-93.4000,38.6200,-93.4000,0,0,0,0,0,159,0,0,0,EG
713887,2022,03,05,2022-03-05,19:35:00,3,IA,19,0,56.0000,0,0,0,0,41.0500,-91.9800,41.0500,-91.9800,0,0,0,0,0,101,0,0,0,MG
713888,2022,03,05,2022-03-05,19:58:00,3,IA,19,0,61.0000,0,0,0,0,40.9700,-91.6300,40.9700,-91.6300,0,0,0,0,0,87,0,0,0,EG
713889,2022,03,05,2022-03-05,20:12:00,3,IA,19,0,56.0000,0,0,0,0,42.5500,-91.1100,42.5500,-91.1100,0,0,0,0,0,61,0,0,0,MG
713890,2022,03,05,2022-03-05,20:22:00,3,IA,19,0,56.0000,0,0,0,0,41.5400,-91.0500,41.5400,-91.0500,0,0,0,0,0,139,0,0,0,EG
713891,2022,03,05,2022-03-05,20:27:00,3,IA,19,0,50.0000,0,0,0,0,40.9600,-91.2100,40.9600,-91.2100,0,0,0,0,0,57,0,0,0,EG
713892,2022,03,05,2022-03-05,20:45:00,3,IA,19,0,50.0000,0,0,0,0,41.6000,-90.6000,41.6000,-90.6000,0,0,0,0,0,163,0,0,0,EG
713893,2022,03,05,2022-03-05,20:46:00,3,IA,19,0,54.0000,0,0,0,0,41.6100,-90.5800,41.6100,-90.5800,0,0,0,0,0,163,0,0,0,MG
713894,2022,03,05,2022-03-05,20:48:00,3,IL,17,0,56.0000,0,0,0,0,41.4500,-90.5000,41.4500,-90.5000,0,0,0,0,0,161,0,0,0,MG
713895,2022,03,05,2022-03-05,20:50:00,3,IL,17,0,52.0000,0,0,0,0,41.4400,-90.5600,41.4400,-90.5600,0,0,0,0,0,161,0,0,0,EG
713896,2022,03,05,2022-03-05,20:50:00,3,IA,19,0,50.0000,0,0,0,0,41.5600,-90.5100,41.5600,-90.5100,0,0,0,0,0,163,0,0,0,EG
713897,2022,03,05,2022-03-05,20:50:00,3,IL,17,0,52.0000,0,0,0,0,41.2000,-90.7600,41.2000,-90.7600,0,0,0,0,0,131,0,0,0,MG
713898,2022,03,05,2022-03-05,20:56:00,3,IL,17,0,51.0000,0,0,0,0,39.9500,-91.2000,39.9500,-91.2000,0,0,0,0,0,1,0,0,0,MG
713899,2022,03,05,2022-03-05,21:02:00,3,IA,19,0,56.0000,0,0,0,0,41.8300,-90.3300,41.8300,-90.3300,0,0,0,0,0,45,0,0,0,MG
713900,2022,03,05,2022-03-05,21:09:00,3,IL,17,0,50.0000,0,0,0,0,40.3600,-90.9200,40.3600,-90.9200,0,0,0,0,0,67,0,0,0,EG
713901,2022,03,05,2022-03-05,21:20:00,3,IL,17,0,74.0000,0,0,0,0,41.7300,-89.8900,41.7300,-89.8900,0,0,0,0,0,195,0,0,0,EG
713902,2022,03,05,2022-03-05,21:22:00,3,IL,17,0,56.0000,0,0,0,0,42.1000,-89.9800,42.1000,-89.9800,0,0,0,0,0,15,0,0,0,EG
713903,2022,03,05,2022-03-05,21:27:00,3,MO,29,0,52.0000,0,0,1000,0,38.6757,-91.8743,38.6757,-91.8743,0,0,0,0,0,27,0,0,0,EG
713904,2022,03,05,2022-03-05,21:28:00,3,IL,17,0,52.0000,0,0,0,0,41.5800,-89.9200,41.5800,-89.9200,0,0,0,0,0,73,0,0,0,MG
713905,2022,03,05,2022-03-05,21:30:00,3,IL,17,0,52.0000,0,0,0,0,40.9500,-90.3700,40.9500,-90.3700,0,0,0,0,0,95,0,0,0,EG
713906,2022,03,05,2022-03-05,21:34:00,3,IL,17,0,65.0000,0,0,0,0,41.7500,-89.6800,41.7500,-89.6800,0,0,0,0,0,195,0,0,0,MG
713907,2022,03,05,2022-03-05,21:35:00,3,IL,17,0,52.0000,0,0,0,0,39.9882,-90.8035,39.9882,-90.8035,0,0,0,0,0,9,0,0,0,MG
713908,2022,03,05,2022-03-05,21:37:00,3,IL,17,0,52.0000,0,0,0,0,41.7700,-89.6300,41.7700,-89.6300,0,0,0,0,0,195,0,0,0,EG
713909,2022,03,05,2022-03-05,21:40:00,3,IL,17,0,52.0000,0,0,0,0,40.4000,-90.1000,40.4000,-90.1000,0,0,0,0,0,57,0,0,0,EG
713910,2022,03,05,2022-03-05,21:45:00,3,IL,17,0,50.0000,0,0,0,0,41.8400,-89.4800,41.8400,-89.4800,0,0,0,0,0,103,0,0,0,EG
713911,2022,03,05,2022-03-05,21:48:00,3,IL,17,0,57.0000,0,0,0,0,41.8300,-89.4300,41.8300,-89.4300,0,0,0,0,0,103,0,0,0,MG
713912,2022,03,05,2022-03-05,21:50:00,3,WI,55,0,70.0000,0,0,40000,0,42.9110,-89.2471,42.9209,-89.2136,0,0,0,0,0,25,0,0,0,EG
713913,2022,03,05,2022-03-05,21:55:00,3,IL,17,0,59.0000,0,0,0,0,42.2500,-89.5800,42.2500,-89.5800,0,0,0,0,0,177,0,0,0,MG
713914,2022,03,05,2022-03-05,22:00:00,3,MO,29,0,56.0000,0,0,5000,0,39.1300,-91.0700,38.9212,-90.7710,0,0,0,0,0,113,0,0,0,EG
713915,2022,03,05,2022-03-05,22:05:00,3,IL,17,0,60.0000,0,0,0,0,42.2700,-89.1191,42.2700,-89.0409,0,0,0,0,0,201,0,0,0,EG
713916,2022,03,05,2022-03-05,22:06:00,3,IL,17,0,70.0000,0,0,0,0,42.2000,-89.1000,42.2000,-89.1000,0,0,0,0,0,201,0,0,0,MG
713917,2022,03,05,2022-03-05,22:07:00,3,WI,55,0,70.0000,0,0,20000,0,42.8051,-88.9713,42.8051,-88.9713,0,0,0,0,0,105,0,0,0,EG
713918,2022,03,05,2022-03-05,22:09:00,3,IL,17,0,52.0000,0,0,0,0,40.1900,-90.0000,40.1900,-90.0000,0,0,0,0,0,125,0,0,0,EG
713919,2022,03,05,2022-03-05,22:11:00,3,IL,17,0,60.0000,0,0,0,0,42.3500,-89.0400,42.3500,-89.0400,0,0,0,0,0,201,0,0,0,EG
713920,2022,03,05,2022-03-05,22:12:00,3,MO,29,0,56.0000,0,0,0,0,38.8303,-91.0436,38.8288,-91.0090,0,0,0,0,0,219,0,0,0,EG
713921,2022,03,05,2022-03-05,22:19:00,3,IL,17,0,52.0000,0,0,0,0,40.2100,-89.8700,40.2100,-89.8700,0,0,0,0,0,125,0,0,0,EG
713922,2022,03,05,2022-03-05,22:22:00,3,IL,17,0,60.0000,0,0,0,0,42.2700,-88.8500,42.2700,-88.8500,0,0,0,0,0,7,0,0,0,EG
713923,2022,03,05,2022-03-05,22:25:00,3,IL,17,0,60.0000,0,0,0,0,42.0955,-88.6302,42.0955,-88.6302,0,0,0,0,0,37,0,0,0,EG
