om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
621726,2022,06,11,2022-06-11,16:53:00,3,KS,20,0,1,0,0,0,0,39.9212,-96.5970,39.8400,-96.6490,6.2500,30,1,1,1,117,0,0,0,0
621727,2022,06,11,2022-06-11,17:02:00,3,KS,20,0,1,0,0,0,0,39.8611,-96.5953,39.8511,-96.5987,0.7100,30,1,1,1,117,0,0,0,0
621728,2022,06,11,2022-06-11,17:26:00,3,KS,20,0,1,0,0,0,0,39.7259,-96.6400,39.7040,-96.6551,1.7100,100,1,1,1,117,0,0,0,0
621729,2022,06,11,2022-06-11,18:04:00,3,KS,20,0,1,0,0,0,0,39.4400,-96.5580,39.2780,-96.5790,11.2500,50,1,1,1,149,0,0,0,0
621730,2022,06,11,2022-06-11,18:20:00,3,KS,20,0,2,0,0,10000000,0,39.1971,-96.5765,39.1947,-96.5714,0.3200,50,1,1,1,161,0,0,0,0
621731,2022,06,11,2022-06-11,18:32:00,3,KS,20,0,-9,0,0,0,0,39.0981,-96.4743,39.0981,-96.4743,0.0100,10,1,1,1,161,0,0,0,0
621732,2022,06,11,2022-06-11,21:07:00,3,MO,29,0,0,0,0,0,0,39.7039,-94.5542,39.7036,-94.5542,0.0200,20,1,1,1,49,0,0,0,0
621733,2022,06,12,2022-06-12,14:08:00,3,CO,08,0,-9,0,0,0,0,39.9000,-104.6900,39.9000,-104.6900,0.0100,50,1,1,1,31,0,0,0,0
621734,2022,06,12,2022-06-12,14:48:00,3,MN,27,0,1,0,0,0,0,48.4021,-96.2736,48.4138,-96.2184,2.6600,300,1,1,1,89,0,0,0,0
621735,2022,06,12,2022-06-12,16:10:00,3,MN,27,0,0,0,0,0,0,48.1000,-95.6300,48.1065,-95.6160,0.7900,75,1,1,1,113,0,0,0,0
621736,2022,06,12,2022-06-12,16:35:00,3,WY,56,0,2,0,0,0,0,43.5884,-110.5228,43.5971,-110.4820,2.1300,360,1,1,1,39,0,0,0,0
621737,2022,06,12,2022-06-12,21:15:00,3,SD,46,0,2,0,0,0,0,43.8954,-100.9405,43.8942,-100.9310,0.4800,30,1,1,1,75,0,0,0,0
621738,2022,06,12,2022-06-12,21:28:00,3,SD,46,0,2,0,0,0,0,43.9379,-100.8300,43.9658,-100.7621,3.8900,80,1,1,1,75,0,0,0,0
621739,2022,06,12,2022-06-12,22:50:00,3,SD,46,0,-9,0,0,0,0,44.0700,-99.7800,44.0720,-99.7760,0.2400,10,1,1,1,85,0,0,0,0
621740,2022,06,13,2022-06-13,17:08:00,3,OH,39,0,1,0,0,250000,0,39.0942,-83.2835,39.0901,-83.2490,1.8700,200,1,1,1,131,0,0,0,0
621741,2022,06,13,2022-06-13,17:13:00,3,IL,17,0,0,0,0,0,0,42.0459,-88.1784,42.0432,-88.1774,0.2000,30,1,1,1,31,0,0,0,0
621742,2022,06,13,2022-06-13,17:27:00,3,IL,17,0,0,0,0,0,0,42.0016,-88.0813,41.9747,-88.0606,2.2000,25,1,1,1,31,43,0,0,0
621743,2022,06,13,2022-06-13,19:50:00,3,SD,46,0,0,0,0,0,0,44.1219,-101.5560,44.1219,-101.5560,0.0200,10,1,1,1,55,0,0,0,0
621744,2022,06,13,2022-06-13,21:17:00,3,OH,39,0,1,0,0,45000,0,40.5985,-82.7479,40.5788,-82.6953,3.0800,25,1,1,1,117,0,0,0,0
621745,2022,06,13,2022-06-13,21:23:00,3,OH,39,0,1,0,0,30000,0,40.4807,-82.6829,40.4127,-82.5828,7.0500,25,1,1,1,117,83,0,0,0
621746,2022,06,13,2022-06-13,21:32:00,3,OH,39,0,1,0,0,2000,0,40.6266,-82.4160,40.5999,-82.3138,5.6700,100,1,1,1,139,5,0,0,0
621747,2022,06,14,2022-06-14,22:27:00,3,NE,31,0,1,0,0,0,0,40.9600,-96.3000,40.9600,-96.2600,2.1600,150,1,1,1,25,0,0,0,0
621748,2022,06,14,2022-06-14,23:16:00,3,NE,31,0,2,2,0,1200000,5000000,40.7081,-97.7613,40.7405,-97.6323,7.1200,400,1,1,1,185,0,0,0,0
621749,2022,06,14,2022-06-14,23:18:00,3,IA,19,0,0,0,0,0,0,41.1900,-95.6100,41.1900,-95.5600,2.3800,75,1,1,1,155,0,0,0,0
621750,2022,06,15,2022-06-15,14:57:00,3,WI,55,0,2,2,0,800000,0,43.8935,-90.5149,44.1163,-90.1818,22.8600,250,1,1,1,81,57,0,0,0
621751,2022,06,15,2022-06-15,15:07:00,3,WI,55,0,1,0,0,300000,0,43.5848,-90.5438,43.6248,-90.4504,5.4300,200,1,1,1,123,0,0,0,0
621752,2022,06,15,2022-06-15,15:43:00,3,WI,55,0,1,0,0,775000,0,43.7794,-90.0921,43.8470,-89.9570,8.2000,100,1,1,1,57,0,0,0,0
621753,2022,06,15,2022-06-15,16:34:00,3,WI,55,0,1,0,0,0,0,44.8141,-89.1262,44.9080,-88.9879,9.5000,125,1,1,1,115,0,0,0,0
621754,2022,06,15,2022-06-15,16:41:00,3,WI,55,0,1,0,0,645000,0,44.1799,-89.0045,44.2351,-88.9511,4.8100,100,1,1,1,137,0,0,0,0
621755,2022,06,15,2022-06-15,16:46:00,3,WI,55,0,1,0,0,0,0,44.9245,-88.9435,44.9289,-88.9333,0.5800,50,1,1,1,115,0,0,0,0
621756,2022,06,15,2022-06-15,16:52:00,3,WI,55,0,1,0,0,0,0,44.4673,-88.9400,44.4923,-88.8880,3.1000,120,1,1,1,135,0,0,0,0
621757,2022,06,15,2022-06-15,17:09:00,3,WI,55,0,1,0,0,0,0,44.5712,-88.5323,44.6645,-88.4288,8.2200,80,1,1,1,87,115,0,0,0
621758,2022,06,15,2022-06-15,17:10:00,3,WI,55,0,0,0,0,0,0,44.4449,-88.4702,44.5078,-88.3040,9.3700,400,1,1,1,87,0,0,0,0
621759,2022,06,15,2022-06-15,17:31:00,3,WI,55,0,2,0,0,4000000,0,45.3910,-88.2852,45.4083,-88.2560,1.9000,375,1,1,1,75,0,0,0,0
621760,2022,06,15,2022-06-15,17:34:00,3,WI,55,0,1,0,0,0,0,45.2945,-88.0130,45.3729,-87.9391,6.6000,200,1,1,1,75,0,0,0,0
621761,2022,06,15,2022-06-15,17:45:00,3,WI,55,0,1,0,0,0,0,45.5032,-88.1329,45.5467,-87.9685,8.5000,120,1,1,1,75,0,0,0,0
621762,2022,06,15,2022-06-15,18:00:00,3,WI,55,0,1,0,0,0,0,45.6787,-87.7955,45.6821,-87.7830,0.6500,115,1,1,1,75,0,0,0,0
621763,2022,06,15,2022-06-15,20:20:00,3,KS,20,0,0,0,0,0,0,38.1289,-96.1381,38.1239,-96.1336,0.4200,100,1,1,1,73,0,0,0,0
621764,2022,06,16,2022-06-16,16:27:00,3,SC,45,0,0,0,0,0,0,34.2400,-80.0200,34.2200,-79.9600,3.7000,25,1,1,1,31,0,0,0,0
621765,2022,06,16,2022-06-16,16:36:00,3,VA,51,0,0,0,0,15000,0,38.0200,-77.9300,37.9900,-77.9200,2.1400,75,1,1,1,109,0,0,0,0
621766,2022,06,16,2022-06-16,17:05:00,3,VA,51,0,1,0,0,115000,0,37.9100,-78.1300,37.6700,-77.8800,21.4800,150,1,1,1,65,75,0,0,0
621767,2022,06,16,2022-06-16,17:36:00,3,VA,51,0,0,0,0,45000,0,37.8900,-78.1800,37.6400,-77.8900,23.5000,75,1,1,1,65,75,145,0,0
621768,2022,06,17,2022-06-17,05:36:00,3,IL,17,0,1,0,0,0,0,38.7746,-88.2455,38.7600,-88.1700,3.3100,60,1,1,1,159,0,0,0,0
621769,2022,06,17,2022-06-17,18:06:00,3,NC,37,0,0,0,0,0,0,34.7100,-78.8400,34.7000,-78.8400,0.6900,30,1,1,1,155,0,0,0,0
621770,2022,06,19,2022-06-19,09:13:00,3,UT,49,0,2,0,0,0,0,39.8820,-110.7445,39.9118,-110.7389,2.0800,880,1,1,1,13,0,0,0,0
621771,2022,06,20,2022-06-20,17:51:00,3,MN,27,0,0,0,0,0,0,46.8600,-96.5000,46.8618,-96.4971,0.1900,100,1,1,1,27,0,0,0,0
621772,2022,06,20,2022-06-20,18:17:00,3,MN,27,0,1,0,0,0,0,47.2200,-96.2000,47.2692,-96.1256,4.8700,150,1,1,1,107,0,0,0,0
621773,2022,06,20,2022-06-20,19:20:00,3,MN,27,0,1,0,0,15000,0,47.4758,-95.1275,47.5276,-95.1125,3.6500,150,1,1,1,7,0,0,0,0
621774,2022,06,20,2022-06-20,20:30:00,3,SD,46,0,1,0,0,0,0,44.4300,-97.8580,44.4370,-97.7849,3.6500,50,1,1,1,5,77,0,0,0
621775,2022,06,20,2022-06-20,20:31:00,3,SD,46,0,1,0,0,0,0,44.4500,-97.8970,44.4520,-97.8870,0.5000,50,1,1,1,5,0,0,0,0
621776,2022,06,20,2022-06-20,20:44:00,3,SD,46,0,-9,0,0,0,5000,44.4760,-97.6330,44.4760,-97.6330,0.0100,10,1,1,1,77,0,0,0,0
621777,2022,06,21,2022-06-21,17:19:00,3,KS,20,0,0,0,0,0,0,37.5099,-99.9904,37.5136,-99.9898,0.2600,20,1,1,1,57,0,0,0,0
621778,2022,06,23,2022-06-23,15:00:00,3,AZ,04,0,0,0,0,0,0,35.1600,-111.2700,35.1600,-111.2700,0.1000,10,1,1,1,5,0,0,0,0
621779,2022,06,23,2022-06-23,15:03:00,3,AZ,04,0,-9,0,0,0,0,32.9011,-112.0261,32.9076,-112.0193,0.6000,15,1,1,1,21,0,0,0,0
621780,2022,06,23,2022-06-23,16:25:00,3,KS,20,0,-9,0,0,0,0,38.9000,-98.6600,38.9003,-98.6582,0.1000,50,1,1,1,167,0,0,0,0
621781,2022,06,23,2022-06-23,16:54:00,3,KS,20,0,-9,0,0,0,0,38.8600,-98.5800,38.8601,-98.5786,0.1000,50,1,1,1,167,0,0,0,0
621782,2022,06,23,2022-06-23,17:20:00,3,KS,20,0,-9,0,0,0,0,38.9300,-98.3900,38.9300,-98.3894,0.1000,50,1,1,1,105,0,0,0,0
621783,2022,06,23,2022-06-23,17:39:00,3,KS,20,0,-9,0,0,0,0,38.8800,-98.2300,38.8801,-98.2294,0.1000,50,1,1,1,105,0,0,0,0
621784,2022,06,23,2022-06-23,18:26:00,3,KS,20,0,-9,0,0,0,0,38.8400,-97.8700,38.8401,-97.8692,0.1000,50,1,1,1,169,0,0,0,0
621785,2022,06,23,2022-06-23,18:30:00,3,KS,20,0,-9,0,0,0,0,38.8700,-97.9100,38.8702,-97.9083,0.1000,50,1,1,1,169,0,0,0,0
621786,2022,06,24,2022-06-24,13:56:00,3,ND,38,0,0,0,0,0,0,48.6100,-98.1000,48.6222,-98.0602,2.0000,10,1,1,1,19,0,0,0,0
621787,2022,06,24,2022-06-24,14:27:00,3,ND,38,0,1,0,0,0,0,48.4500,-97.9600,48.4716,-97.9235,2.2400,100,1,1,1,99,0,0,0,0
621788,2022,06,24,2022-06-24,14:42:00,3,ND,38,0,-9,0,0,0,0,47.5707,-99.8147,47.5735,-99.8114,0.2500,25,1,1,1,103,0,0,0,0
621789,2022,06,24,2022-06-24,15:52:00,3,ND,38,0,0,0,0,0,0,47.8600,-98.4900,47.8599,-98.4751,0.6900,100,1,1,1,63,0,0,0,0
621790,2022,06,24,2022-06-24,16:01:00,3,ND,38,0,0,0,0,0,0,47.8300,-98.3500,47.8311,-98.3410,0.4200,100,1,1,1,63,0,0,0,0
621791,2022,06,24,2022-06-24,16:15:00,3,ND,38,0,0,0,0,0,0,47.8200,-98.1800,47.8294,-98.1642,0.9800,100,1,1,1,63,0,0,0,0
621792,2022,06,24,2022-06-24,16:34:00,3,ND,38,0,0,0,0,0,0,47.9200,-97.6900,47.9202,-97.6265,2.9400,100,1,1,1,35,0,0,0,0
621793,2022,06,24,2022-06-24,19:40:00,3,NE,31,0,-9,0,0,0,0,40.1009,-101.5758,40.1113,-101.5391,2.0700,50,1,1,1,57,0,0,0,0
621794,2022,06,24,2022-06-24,20:16:00,3,MN,27,0,0,0,0,0,0,48.1300,-95.6600,48.1301,-95.6588,0.0600,40,1,1,1,113,0,0,0,0
621795,2022,06,24,2022-06-24,20:16:00,3,MN,27,0,1,0,0,0,0,47.2500,-95.6800,47.2716,-95.6051,3.8200,400,1,1,1,87,0,0,0,0
621796,2022,06,24,2022-06-24,20:58:00,3,MN,27,0,2,0,0,0,0,46.8600,-95.6900,46.7278,-95.0659,30.9000,600,1,1,1,5,0,0,0,0
621797,2022,06,25,2022-06-25,15:43:00,3,AZ,04,0,0,0,0,0,0,34.7200,-112.2600,34.7200,-112.2600,0.1000,10,1,1,1,25,0,0,0,0
621798,2022,06,26,2022-06-26,18:29:00,3,MS,28,0,1,0,0,75000,0,31.5617,-90.3956,31.5308,-90.4107,2.3100,300,1,1,1,85,0,0,0,0
621799,2022,06,30,2022-06-30,10:00:00,3,LA,22,0,0,0,0,0,0,30.6800,-92.4000,30.6804,-92.4008,0.0500,10,1,1,1,39,0,0,0,0
621800,2022,06,30,2022-06-30,10:57:00,3,FL,12,0,0,0,0,0,0,27.5100,-80.3800,27.5100,-80.3800,0.0100,10,1,1,1,111,0,0,0,0
621801,2022,07,03,2022-07-03,23:51:00,3,NE,31,0,1,0,0,500000,200000,40.8661,-98.3346,40.9665,-98.2099,9.5600,200,1,1,1,79,121,0,0,0
621802,2022,07,05,2022-07-05,13:55:00,3,VA,51,0,0,0,0,15000,0,37.7310,-76.6000,37.6390,-76.4250,11.4900,75,1,1,1,103,0,0,0,0
621803,2022,07,05,2022-07-05,14:05:00,3,VA,51,0,1,0,0,20000,0,36.6100,-81.0100,36.5900,-80.9800,2.2000,150,1,1,1,77,0,0,0,0
621804,2022,07,05,2022-07-05,15:31:00,3,MD,24,0,1,0,0,250000,0,38.9720,-76.7460,38.9700,-76.7320,0.8000,125,1,1,1,33,0,0,0,0
621805,2022,07,05,2022-07-05,15:55:00,3,MD,24,0,-9,0,0,0,0,38.8960,-76.5990,38.8950,-76.5970,0.1300,50,1,1,1,3,0,0,0,0
621806,2022,07,05,2022-07-05,16:37:00,3,IA,19,0,0,0,0,1000,500,43.4147,-94.8919,43.4126,-94.8596,1.6300,80,1,1,1,63,0,0,0,0
621807,2022,07,05,2022-07-05,19:44:00,3,IA,19,0,-9,0,0,0,0,42.6321,-92.0128,42.6301,-91.9860,1.3700,20,1,1,1,19,0,0,0,0
621808,2022,07,05,2022-07-05,20:00:00,3,IA,19,0,-9,0,0,0,0,42.4764,-91.7577,42.4745,-91.7447,0.6800,20,1,1,1,19,0,0,0,0
621809,2022,07,06,2022-07-06,12:57:00,3,OH,39,0,1,0,0,100000,0,39.2387,-84.2781,39.2250,-84.2401,2.2400,100,1,1,1,25,0,0,0,0
621810,2022,07,06,2022-07-06,13:05:00,3,OH,39,0,2,2,0,3000000,0,39.2431,-84.1829,39.1982,-84.1143,4.8100,500,1,1,1,25,0,0,0,0
621811,2022,07,06,2022-07-06,13:17:00,3,OH,39,0,1,0,0,500000,0,39.1675,-83.9993,39.1988,-83.9517,3.3400,250,1,1,1,15,0,0,0,0
621812,2022,07,06,2022-07-06,13:18:00,3,MT,30,0,0,0,0,0,0,47.0981,-110.2759,47.0946,-110.2496,1.2600,50,1,1,1,45,0,0,0,0
621813,2022,07,06,2022-07-06,14:44:00,3,CO,08,0,-9,0,0,0,0,40.9000,-104.1000,40.9000,-104.1000,0.0100,50,1,1,1,123,0,0,0,0
621814,2022,07,06,2022-07-06,20:46:00,3,CO,08,0,0,0,0,0,0,38.0200,-103.4600,38.0162,-103.4019,3.1700,20,1,1,1,89,0,0,0,0
621815,2022,07,07,2022-07-07,13:32:00,3,IA,19,0,-9,0,0,0,0,41.8705,-94.9510,41.8707,-94.9440,0.3600,20,1,1,1,27,0,0,0,0
621816,2022,07,07,2022-07-07,16:17:00,3,IA,19,0,-9,0,0,0,0,42.4824,-93.1664,42.4829,-93.1600,0.3300,20,1,1,1,83,0,0,0,0
621817,2022,07,07,2022-07-07,16:39:00,3,CO,08,0,1,0,0,0,0,40.3066,-103.7356,40.2976,-103.7351,0.6200,100,1,1,1,87,0,0,0,0
621818,2022,07,07,2022-07-07,16:42:00,3,CO,08,0,0,0,0,0,0,40.2972,-103.6958,40.2972,-103.6958,0.0100,50,1,1,1,87,0,0,0,0
621819,2022,07,07,2022-07-07,16:46:00,3,CO,08,0,0,0,0,0,0,40.2464,-103.7129,40.2464,-103.7129,0.0100,50,1,1,1,87,0,0,0,0
621820,2022,07,07,2022-07-07,16:49:00,3,CO,08,0,1,0,0,0,0,40.2444,-103.6884,40.2444,-103.6884,0.0100,50,1,1,1,87,0,0,0,0
621821,2022,07,07,2022-07-07,16:51:00,3,CO,08,0,0,0,0,0,0,40.2473,-103.6698,40.2473,-103.6698,0.0100,50,1,1,1,87,0,0,0,0
621822,2022,07,08,2022-07-08,14:17:00,3,IL,17,0,-9,0,0,0,0,40.5127,-90.6922,40.5124,-90.6771,0.7900,20,1,1,1,109,0,0,0,0
621823,2022,07,09,2022-07-09,15:29:00,3,SC,45,0,0,0,0,0,0,32.4898,-80.3151,32.4903,-80.3151,0.0300,25,1,1,1,29,0,0,0,0
621824,2022,07,11,2022-07-11,14:22:00,3,MN,27,0,1,0,0,0,0,46.3647,-92.4202,46.3358,-92.3335,4.6300,75,1,1,1,115,0,0,0,0
621825,2022,07,11,2022-07-11,21:33:00,3,MI,26,0,0,0,0,70000,0,42.8425,-83.7125,42.8088,-83.5733,7.4300,40,1,1,1,49,125,0,0,0
621826,2022,07,12,2022-07-12,13:35:00,3,WV,54,0,0,0,0,200000,0,39.2504,-78.8375,39.2502,-78.8304,0.3800,30,1,1,1,27,0,0,0,0
621827,2022,07,12,2022-07-12,13:52:00,3,WV,54,0,0,0,0,100000,0,39.1785,-78.6509,39.1783,-78.6462,0.2500,50,1,1,1,27,0,0,0,0
621828,2022,07,13,2022-07-13,18:49:00,3,NY,36,0,1,0,0,28000,0,41.9318,-74.0532,41.9268,-74.0456,0.5200,300,1,1,1,111,0,0,0,0
621829,2022,07,17,2022-07-17,14:05:00,3,OH,39,0,0,3,0,260000,0,39.5450,-82.9335,39.5679,-82.8257,5.9700,100,1,1,1,129,45,0,0,0
621830,2022,07,18,2022-07-18,15:35:00,3,NY,36,0,-9,0,0,0,0,41.9000,-73.9600,41.9000,-73.9600,0.0100,10,1,1,1,27,0,0,0,0
621831,2022,07,18,2022-07-18,16:50:00,3,VT,50,0,1,0,0,10000,0,44.0828,-73.3069,44.0939,-73.2966,0.9200,50,1,1,1,1,0,0,0,0
621832,2022,07,18,2022-07-18,16:55:00,3,VT,50,0,0,0,0,0,0,44.1319,-73.2723,44.1388,-73.2624,0.6800,25,1,1,1,1,0,0,0,0
621833,2022,07,18,2022-07-18,17:47:00,3,MT,30,0,2,0,0,0,0,48.8500,-106.2500,48.8500,-106.2500,8.0000,457,1,1,1,105,0,0,0,0
621834,2022,07,18,2022-07-18,20:22:00,3,NH,33,0,1,0,0,2000,0,42.9244,-72.4543,42.9290,-72.4510,0.3600,250,1,1,1,5,0,0,0,0
621835,2022,07,19,2022-07-19,12:38:00,3,MN,27,0,0,0,0,5000,0,48.8626,-96.7817,48.8833,-96.7682,1.5600,40,1,1,1,69,0,0,0,0
621836,2022,07,20,2022-07-20,18:55:00,3,OH,39,0,1,0,0,117000,0,40.6700,-82.0292,40.6668,-81.9867,2.2400,100,1,1,1,169,75,0,0,0
621837,2022,07,22,2022-07-22,10:25:00,3,TX,48,0,0,0,0,0,0,29.8390,-93.9380,29.8505,-93.9585,1.6800,10,1,1,1,245,0,0,0,0
621838,2022,07,22,2022-07-22,15:58:00,3,KS,20,0,-9,0,0,0,0,39.4641,-101.3377,39.4698,-101.3222,0.9100,50,1,1,1,193,0,0,0,0
621839,2022,07,22,2022-07-22,16:00:00,3,KS,20,0,-9,0,0,0,0,39.4854,-101.3282,39.4921,-101.3097,1.0900,50,1,1,1,193,0,0,0,0
621840,2022,07,22,2022-07-22,16:15:00,3,KS,20,0,-9,0,0,0,0,39.2550,-101.3454,39.2614,-101.3135,1.7700,50,1,1,1,193,0,0,0,0
621841,2022,07,22,2022-07-22,16:21:00,3,KS,20,0,-9,0,0,0,0,39.2388,-101.3865,39.2409,-101.3892,0.2000,50,1,1,1,193,0,0,0,0
621842,2022,07,22,2022-07-22,16:21:00,3,KS,20,0,-9,0,0,0,0,39.2382,-101.3798,39.2334,-101.3780,0.3400,50,1,1,1,193,0,0,0,0
621843,2022,07,22,2022-07-22,16:28:00,3,KS,20,0,-9,0,0,0,0,39.2506,-101.2953,39.2558,-101.2832,0.7400,50,1,1,1,193,0,0,0,0
621844,2022,07,22,2022-07-22,17:38:00,3,FL,12,0,0,0,0,0,0,28.9976,-81.9427,29.0162,-81.9360,1.3500,50,1,1,1,83,0,0,0,0
621845,2022,07,22,2022-07-22,23:17:00,3,ND,38,0,0,0,0,0,0,47.5600,-97.7600,47.5557,-97.7414,0.9200,150,1,1,1,91,0,0,0,0
621846,2022,07,22,2022-07-22,23:31:00,3,ND,38,0,1,0,0,0,0,47.7100,-97.4600,47.7003,-97.4391,1.1800,150,1,1,1,35,0,0,0,0
621847,2022,07,23,2022-07-23,04:40:00,3,IL,17,0,0,0,0,0,0,41.7260,-88.2207,41.6679,-88.1862,4.5000,150,1,1,1,43,197,0,0,0
621848,2022,07,23,2022-07-23,04:52:00,3,IL,17,0,0,0,0,0,0,41.6027,-88.1133,41.5468,-88.0968,4.1000,200,1,1,1,197,0,0,0,0
621849,2022,07,23,2022-07-23,05:05:00,3,IL,17,0,0,0,0,0,0,41.4563,-88.0035,41.4463,-88.0020,0.7000,150,1,1,1,197,0,0,0,0
621850,2022,07,23,2022-07-23,08:45:00,3,OH,39,0,1,0,0,100000,0,40.0421,-84.2300,40.0282,-84.2012,1.8000,200,1,1,1,109,0,0,0,0
621851,2022,07,23,2022-07-23,13:41:00,3,MN,27,0,0,0,0,5000,0,43.8605,-91.8798,43.8561,-91.8554,1.2500,30,1,1,1,169,0,0,0,0
621852,2022,07,23,2022-07-23,14:01:00,3,MN,27,0,0,0,0,125000,0,43.7967,-91.6015,43.7949,-91.5171,4.2100,40,1,1,1,55,0,0,0,0
621853,2022,07,23,2022-07-23,14:33:00,3,WI,55,0,0,0,0,10000,0,43.8689,-91.1746,43.8526,-91.1301,2.4900,40,1,1,1,63,0,0,0,0
621854,2022,07,23,2022-07-23,22:44:00,3,IA,19,0,1,0,0,60000,0,43.2628,-91.5287,43.2454,-91.5121,1.4600,90,1,1,1,5,0,0,0,0
621855,2022,07,26,2022-07-26,15:48:00,3,CO,08,0,-9,0,0,0,0,39.5484,-102.4473,39.5436,-102.4604,0.7700,50,1,1,1,63,0,0,0,0
621856,2022,07,26,2022-07-26,15:51:00,3,CO,08,0,-9,0,0,0,0,39.4036,-102.5508,39.3971,-102.5465,0.5000,75,1,1,1,63,0,0,0,0
621857,2022,07,26,2022-07-26,16:29:00,3,CO,08,0,0,0,0,0,0,39.3067,-102.7587,39.2916,-102.8163,3.3400,100,1,1,1,63,0,0,0,0
621858,2022,07,26,2022-07-26,17:02:00,3,CO,08,0,-9,0,0,0,0,39.3819,-102.6258,39.3605,-102.6375,1.6100,100,1,1,1,63,0,0,0,0
621859,2022,07,28,2022-07-28,08:40:00,3,NY,36,0,2,0,0,750000,0,42.6200,-78.3300,42.6500,-78.1400,10.0000,500,1,1,1,121,0,0,0,0
621860,2022,07,28,2022-07-28,16:35:00,3,CT,09,0,0,0,0,0,0,41.9281,-73.2078,41.9651,-73.1194,5.0000,300,1,1,1,5,0,0,0,0
621861,2022,07,28,2022-07-28,21:35:00,3,OK,40,0,1,0,0,55000,0,36.0560,-95.7790,36.0700,-95.7100,4.0000,800,1,1,1,143,145,0,0,0
621862,2022,07,29,2022-07-29,16:25:00,3,CO,08,0,-9,0,0,0,0,39.7400,-104.7400,39.7400,-104.7400,0.0100,50,1,1,1,5,0,0,0,0
621863,2022,07,29,2022-07-29,16:36:00,3,CO,08,0,-9,0,0,0,0,39.8400,-104.8200,39.8400,-104.8200,0.0100,50,1,1,1,1,0,0,0,0
621864,2022,07,31,2022-07-31,19:28:00,3,MN,27,0,0,0,0,0,0,43.7162,-93.6339,43.7108,-93.6285,0.4600,25,1,1,1,47,0,0,0,0
621865,2022,08,01,2022-08-01,03:46:00,3,IL,17,0,0,0,0,0,0,40.2497,-89.6847,40.2462,-89.6785,0.4100,60,1,1,1,125,0,0,0,0
621866,2022,08,01,2022-08-01,04:12:00,3,IL,17,0,1,0,0,0,0,40.1441,-89.1966,40.1247,-89.1718,1.8800,60,1,1,1,107,0,0,0,0
621867,2022,08,01,2022-08-01,11:56:00,3,MI,26,0,0,0,0,0,0,43.3930,-83.5260,43.3990,-83.4800,2.3500,200,1,1,1,157,0,0,0,0
621868,2022,08,01,2022-08-01,12:14:00,3,MI,26,0,0,0,0,0,0,43.4090,-83.3890,43.4120,-83.3820,0.4100,100,1,1,1,157,0,0,0,0
621869,2022,08,01,2022-08-01,17:05:00,3,WV,54,0,2,0,0,650000,5000,40.0270,-80.5370,40.0120,-80.5100,1.8100,350,2,0,1,0,0,0,0,0
621869,2022,08,01,2022-08-01,17:05:00,3,WV,54,0,2,0,0,600000,5000,40.0270,-80.5370,40.0170,-80.5190,1.2200,350,2,1,2,51,0,0,0,0
621869,2022,08,01,2022-08-01,17:08:00,3,PA,42,0,2,0,0,50000,0,40.0170,-80.5190,40.0120,-80.5100,0.5900,350,2,1,2,125,0,0,0,0
621870,2022,08,01,2022-08-01,17:35:00,3,PA,42,0,0,0,0,200000,5000,39.9206,-80.3382,39.9093,-80.3212,1.1900,150,1,1,1,59,0,0,0,0
621871,2022,08,04,2022-08-04,17:20:00,3,MD,24,0,1,1,0,250000,0,37.9695,-76.0467,38.0000,-76.0300,2.3000,100,1,1,1,39,0,0,0,0
621872,2022,08,05,2022-08-05,15:43:00,3,CO,08,0,-9,0,0,0,0,39.9000,-104.7100,39.9000,-104.7100,0.0100,25,1,1,1,31,0,0,0,0
621873,2022,08,08,2022-08-08,15:00:00,3,FL,12,0,-9,0,0,0,0,26.9000,-82.0100,26.9001,-82.0106,0.0500,25,1,1,1,15,0,0,0,0
621874,2022,08,08,2022-08-08,17:49:00,3,TX,48,0,0,0,0,0,0,35.8700,-101.9400,35.8900,-101.9400,1.3800,40,1,1,1,341,0,0,0,0
621875,2022,08,15,2022-08-15,11:35:00,3,TX,48,0,0,0,0,50000,0,29.0497,-99.0062,29.0526,-99.0074,0.2100,100,1,1,1,163,0,0,0,0
621876,2022,08,15,2022-08-15,16:08:00,3,ND,38,0,-9,0,0,0,0,47.8400,-100.8500,47.8349,-100.8492,0.3500,25,1,1,1,55,0,0,0,0
621877,2022,08,15,2022-08-15,16:10:00,3,ND,38,0,1,0,0,25000,0,47.8100,-100.9300,47.7791,-100.9152,2.2400,100,1,1,1,55,0,0,0,0
621878,2022,08,15,2022-08-15,16:30:00,3,ND,38,0,2,0,0,250000,10000,47.7564,-100.9677,47.7260,-100.9490,2.2700,100,1,1,1,55,0,0,0,0
621879,2022,08,18,2022-08-18,12:20:00,3,LA,22,0,0,0,0,0,0,29.8100,-93.6600,29.8181,-93.6427,1.1800,10,1,1,1,23,0,0,0,0
621880,2022,08,20,2022-08-20,11:20:00,3,IA,19,0,-9,0,0,0,0,42.1780,-91.1102,42.1790,-91.1075,0.1500,10,1,1,1,105,0,0,0,0
621881,2022,08,20,2022-08-20,12:17:00,3,IL,17,0,-9,0,0,0,0,41.1993,-90.9390,41.2004,-90.9341,0.2700,10,1,1,1,131,0,0,0,0
